	Unnamed: 0	cote	article_id	article_titre	revue_annee	page	article_description	article_section
507	16613	90156x1905x84	AMN-1905-294	Variétés. / Liste des communications inscrites au congrès international de la tuberculose (Paris, 2-7 octobre 1905)	1905	267	 / L'hygiène navale à bord du croiseur cuirassé marseillaise, par le Dr Valence,... (Suite.)	article
508	16615	90156x1905x84	AMN-1905-321	Étiologie et prophylaxie de la tuberculose dans la marine, par le Dr Auffret	1905	292		article
509	16627	90156x1905x84	AMN-1905-368	Fonctionnement du service de santé dans les dépôts, par le Dr Lafolie	1905	294		article
510	16645	90156x1905x84	AMN-1905-401	L'escadre de l'extrême-orient en 1903-1905, par le Dr Abelin	1905	321		article
511	16655	90156x1905x84	AMN-1905-433	Eau potable à bord du Duguay-Trouin, par le Dr Le Méhauté	1905	368		article
512	16677	90156x1905x84	AMN-1905-476	Variétés. Traitements électriques et radiographiques. [Gaston thomson.]. / Les repas ne sont dus aux médecins et pharmaciens de 3e classe stagiaires à l'école d'application, que pendant la période scolaire. [Gaston Thomson.]. / Repas accordés au personnel du service des hôpitaux. [Gaston Thomson.]	1905	401	 / Considérations sur l'hygiène. / Équipages	article
513	16682	90156x1906x85	AMN-1906-5	L'escadre de l'Extrême-Orient en 1903-1905, par le Dr Abelin, 	1905	433	 / Eau de consommation pour l'équipage	article
514	16693	90156x1906x85	AMN-1906-45	Le foyer du marin et du soldat de Toulon, par le Dr J. Regnault, 	1905	476		article
515	16694	90156x1906x85	AMN-1906-57	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros, 	1906	5	 (Suite et fin.)	article
516	16701	90156x1906x85	AMN-1906-81	Traumatisme du crâne par arme à feu. Plaie pénétrante de la région temporale droite. Recherche du projectile dans le cerveau. - Guérison. Par les Drs Porquier et Avérous, 	1906	45	 / L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros, ... (Suite.). / V. Traitement et prophylaxie	article
517	16703	90156x1906x85	AMN-1906-92	Études sur la tuberculose dans les milieux maritimes en Allemagne, par le Dr A.-C. Tartarin, 	1906	57	 (Suite.). V. Traitement et prophylaxie. / Traitement symptomatique. / 1° Abaisser la température	article
518	16723	90156x1906x85	AMN-1906-140	Notes médicales sur les localités visitées pendant la campagne du Duguay-Trouin, spécialement la Havane et Copenhague (1904-1905), par le Dr le Méhauté, 	1906	81	 [Dr Gouzien]	article
519	16729	90156x1906x85	AMN-1906-155	Variétés. Loi du 8 décembre 1905 sur le droit à pension des veuves des militaires morts de maladies contagieuses. / Solde attribuée au pharmacien de la marine en service à Saïgon	1906	92	 I. Marine de l'État. / Mesures prophylactiques	article
520	16730	90156x1906x85	AMN-1906-156	Variétés. Solde attribuée au pharmacien de la marine en service à Saïgon. / Prix Blache en 1905. / Décision ministérielle relative au port de l'uniforme des officiers du réserve	1906	140	 / Éradication de la fièvre jaune à La Havane	article
521	16732	90156x1906x85	AMN-1906-161	Notes médicales sur les localités visitées pendant la campagne du Duguay-Trouin, spécialement la Havane et Copenhague (1904-1905), par le Dr Le Méhauté, 	1906	155		Loi
522	16739	90156x1906x85	AMN-1906-209	"La Canonnière ""Le Capricorne"" dans l'Océan Indien en 1904-1905, par le Dr Gloaguen, "	1906	156		article
523	16748	90156x1906x85	AMN-1906-234	Variétés. Matériel médical à délivrer aux infirmeries des stations des sous-marins. [Gaston Thomson]. / Dispositions relatives aux indemnités de déplacement attribuées aux officiers des différents corps de la marine	1906	161	 (Suite et fin.)	article
524	16750	90156x1906x85	AMN-1906-241	Quelques considérations sur une épidémie de dengue à bord du Kersaint (Saïgon, juillet-août-septembre 1905), par le Dr Cazamian, 	1906	209	 / Paludisme	article
525	16753	90156x1906x85	AMN-1906-263	La tuberculose chez les marins du commerce en France, par le Dr Tartarin, 	1906	234		article
526	16755	90156x1906x85	AMN-1906-279	La guerre navale russo-japonaise en 1904-1905, par Schigemichi Suzuki, 	1906	241		article
527	16764	90156x1906x85	AMN-1906-297	Le choléra latent chez les pèlerins revenant de la Mecque	1906	263		article
528	16765	90156x1906x85	AMN-1906-303	Le choléra latent chez les pèlerins revenant de la Mecque. / La fièvre de Malte	1906	279	 Traduction et analyse par le Dr Thémoin, ... / Première partie. Traitement des blessés à bord	article
529	16777	90156x1906x85	AMN-1906-344	Trois observations de calculs vésicaux (chez un adolescent, un adulte et un vieillard) traités par la cystotomie hypogastrique suivie de suture totale de la vessie, par le Dr Chevalier, 	1906	297		article
530	16780	90156x1906x85	AMN-1906-363	Double pied bot congénital varus équin traité par le désossement du tarse (procédé de Lucas-Championnière), par le Dr Machenaud, 	1906	303		article
531	16781	90156x1906x85	AMN-1906-366	Livret médical individuel dans la marine, par le Dr Albert Titi, 	1906	344	 Observation I (adolescent). Calcul vésical. - Cystotomie hypogastrique longitudinale. Suture totale de la vessie. - Réunion par première intention. / Observation II (adulte). Calculs vésicaux. - Cystotomie hypogastrique longitudinale. Suture totale de la vessie. - Réunion par première intention	article
532	16783	90156x1906x85	AMN-1906-376	État actuel de l'opothérapie pulmonaire, par le Dr F. Brunet, 	1906	363		article
533	16791	90156x1906x85	AMN-1906-385	Traitement du charbon, par le Dr Barbe, 	1906	366		article
534	16792	90156x1906x85	AMN-1906-389	Un cas d'intoxication par l'alcool à brûler, par le Dr Barbe, 	1906	376	 / I. Observations. / Observation primitive portant le n° 11 de notre premier travail. Due à MM. les professeurs Demons et Binaud, et complétée dans notre thèse inaugurale. 1 cas d'ostéoarthropathie hypertrophiante pneumique (plaie de poitrine). / Observations 1, 2, 3, 4, 5 de notre premier travail. 5 cas de bronchite chronique. / Observations 6, 7, 8, 9 de notre premier travail. 4 cas de tuberculose	article
535	16798	90156x1906x85	AMN-1906-401	Secours aux blessés des guerres maritimes. (Congrès de Lisbonne), par le Dr C. Auffret, 	1906	385	 1re observation. / 2e Observation	article
536	16810	90156x1906x85	AMN-1906-424	Ostéotomie cunéiforme sous-trochantérienne (procédé du professeur le Dentu), par le Dr Machenaud, 	1906	389		article
537	16813	90156x1906x85	AMN-1906-432	Fièvre typhoïde et abcès de fixation, par le Dr L. Chastang, 	1906	401		article
538	16814	90156x1906x85	AMN-1906-434	Diabète pancréatique avec autopsie, observation recueillie par le Dr Audibert, 	1906	424	 / État actuel. / Antécédents héréditaires	article
539	16817	90156x1906x85	AMN-1906-438	Méthode spéciale pour la séparation et le dosage de l'oxyde de zinc dans tous les cas où se trouve ce produit (peintures blanches, grises, brunes	1906	432	 / Diabète pancréatique avec autopsie, observation recueillie par le Dr Audibert, ... et le Dr Peyraud, ..	article
540	16822	90156x1906x85	AMN-1906-443	État acutel de l'opothérapie pulmonaire, par le Dr F. Brunet, 	1906	434	 et le Dr Peyraud, ... / Nécropsie. / Aspect extérieur. / Cerveau. / Thorax. / Poumons. / Coeur. / Abdomen. / Foie	article
544	16844	90156x1906x86	AMN-1906-5	Les pansements tout préparés pour le temps de paix et surtout pour le temps de guerre dans la marine française. Communication faite au XVe congrès international de médecine à Lisbonne, par le Dr P. Barthélemy	1906	438	), par M. Tambon, ... Principe de la méthode	article
545	16850	90156x1906x86	AMN-1906-29	État actuel de l'opothérapie pulmonaire, par le Dr F. Brunet,	1906	443	 (Suite.). Observation 20. M. le professeur Arnozan (Congrès de médecine de Montpellier). Pleurésie interlobaire ou enkystée évacuée par le bronches ; expectoration par vomique pendant dix-huit mois ; guérison rapide par l'usage du suc pulmonaire. / Observation 21. M. le professeur Arnozan (Congrès de médecine de Montpellier). Pleurésie interlobaire ou enkystée évacuée par les bronches ; expectoration par vomique pendant près d'un an ; amélioration lente par le suc pulmonaire (malade suivi également par M. le Dr Festal, d'Arcachon, ...)	article
546	16861	90156x1906x86	AMN-1906-64	L'infection palustre et son traitement. Notes additionnelles. - Morphologie des hématozoaires. Par le Dr H. Gros	1906	5		article
547	16863	90156x1906x86	AMN-1906-68	L'air irrespirable des cales, par G. Giemsa. Travail de l'institut de pathologie navale et tropicale de Hambourg. Archiv für schiffs- und tropen-hygiene, P. 143, mars 1906. Analyse par le Dr Gros	1906	29	 (Suite.). / Observation 28	article
548	16866	90156x1906x86	AMN-1906-76	Variétés. La villa Furtado-Heine à Nice. / Modification des paquets de pansement tout préparés	1906	64	 / Corps sphériques	article
549	16867	90156x1906x86	AMN-1906-78	Variétés. Modification des paquets de pansement tout préparés. [Gaston Thomson.]. / Frais de voyage des infirmiers chargés de conduire des malades	1906	68	 / Bibliographie. / Manuel du marin brancardier. 1re édition, approuvée par décision ministérielle du 9 janvier 1906, mise en service par circulaire du 1er mars 1906. - Paris, Imprimerie nationale, 1906, ..	article
550	16869	90156x1906x86	AMN-1906-81	Note sur l'accident du 20 avril 1906 à bord du vaisseau-école de canonnage et de timonerie la Couronne, par le Dr Thamin	1906	76		article
551	16876	90156x1906x86	AMN-1906-99	Pyonéphrose du rein droit. Néphrostomie par voie transpéritonéale. Mort le 8e mois de tuberculose généralisée, par le Dr Pfihl	1906	78		article
552	16878	90156x1906x86	AMN-1906-102	Double pied bot paralytique. Varus à droite, valgus à gauche, traités : le varus par tarsectomie cunéiforme, le valgus par arthrodèse des articulations astragalo-calcanéenne, astragalo-scaphoïdienne et calcanéo-cuboïdienne. Résultat très satisfaisant pour le varus, parfait pour le valgus. Par le Dr Machenaud, 	1906	81	 / Première partie	article
553	16882	90156x1906x86	AMN-1906-106	État actuel de l'opothérapie pulmonaire, par le Dr Brunet,	1906	99	 Observation. / Autopsie. / Habitus extérieur. / Cavité abdominale. Rein droit	article
554	16895	90156x1906x86	AMN-1906-161	L'amygdale, voie de pénétration du cocco-bacille pesteux. L'angine pesteuse, particulièrement dans les formes de l'affection, dites pulmonaires primitives, par le Dr Cazamian, 	1906	102		article
555	16896	90156x1906x86	AMN-1906-175	Anévrisme de l'Aorte descendante, par le Dr J. Planté, 	1906	106	 (Suite.)	article
556	16899	90156x1906x86	AMN-1906-181	Chancres syphilitiques multiples, par le Dr L. Plazy, 	1906	161		article
557	16906	90156x1906x86	AMN-1906-219	Variétés. / Coffres à médicaments pour torpilleurs et sous-marins. Coffres à médicaments pour bâtiments dépourvus de médecin	1906	175		article
558	16907	90156x1906x86	AMN-1906-233	Variétés. Délivrance d'un hamac Guézennec aux sous-marins. [Gaston Thomson.]. / Création d'un conseil de santé à Sidi-Abdallah	1906	181		article
559	16908	90156x1906x86	AMN-1906-235	Variétés. Circulaire relative aux délais de route. [Gaston Thomson.]	1906	219		article
560	16910	90156x1906x86	AMN-1906-241	L'amygdale voie de pénétration du cocco-bacille pesteux, l'angine pesteuse, particulièrement dans les formes de l'affection dites pulmonaires primitives, par le Dr Cazamian,	1906	233		article
561	16912	90156x1906x86	AMN-1906-258	Traitement des épididymites blennorragiques par le compresseur ouaté du Dr le Méhauté, par le Dr Colomb	1906	235		Circulaire
562	16917	90156x1906x86	AMN-1906-264	L'hôpital maritime de Sasebo en temps de paix et en temps de guerre. (Extrait du Rapport du chirurgien américain W.-C. Braisted, juillet 1905.) Résumé et traduction, par le Dr Thémoin, 	1906	241	 (Suite et fin.)	article
563	16920	90156x1906x86	AMN-1906-288	La lutte contre la peste au Japon, par Shibasaburo Kitasato (de l'institut des maladies infectieuses à Tokyo). Traduction par le Dr Thémoin, 	1906	258	 / Observation	article
564	16925	90156x1906x86	AMN-1906-308	Observations sur l'épidémiologie dysentérique au Japon, par K. Shiga. Traduction par le Dr Thémoin	1906	264	 / L'hôpital maritime de Sasebo en temps de paix	article
565	16928	90156x1906x86	AMN-1906-321	Un nouveau cas de tumeur volumineuse de la parotide gauche (Carcinome encéphaloïde). Extirpation. - Guérison. Par le Dr J. Averous	1906	288	 / Mesures préventives	article
566	16931	90156x1906x86	AMN-1906-327	Un cas d'oedème suraigu du poumon, suivi d'autopsie. Sa pathogénie; comment il peut être envisagé au point de vue accident du travail. Par le Dr Barbe, 	1906	308	 / Les types des bacilles dysentériques	article
567	16945	90156x1906x86	AMN-1906-342	Conservation de l'eau distillée à bord du cuirassé Brennus, par le Dr Georges Varenne, 	1906	321	 / Observation	article
568	16947	90156x1906x86	AMN-1906-361	Statistique des opérations chirurgicales pratiquées à l'hôpital Saint-Charles, à Rochefort, du 1er juillet 1905 au 1er juillet 1906, par le Dr Machenaud, 	1906	327		article
569	16948	90156x1906x86	AMN-1906-364	Le service de santé maritime italien à l'exposition de Milan. Un hôpital modèle pour navire de combat de 1re classe. Par le Dr G. Varenne, 	1906	342		article
570	16954	90156x1906x86	AMN-1906-374	Hygiène et tuberculose à l'arsenal de Lorient, par le Dr Lacarrière	1906	361	 / Le service de santé maritime italien à l'exposition de Milan. Un hôpital modèle pour navire de combat de 1re classe. Par le Dr G. Varenne, ..	article
571	16959	90156x1906x86	AMN-1906-383	Observations sur l'épidémiologie dysentérique au Japon, par K. Shiga. Traduction par le Dr Thémoin,	1906	364	 / Division des locaux. / Ventilation	article
572	16961	90156x1906x86	AMN-1906-390	Variétés. / Société de médecine militaire française	1906	374	 / Fréquence de la tuberculose	article
573	16962	90156x1906x86	AMN-1906-394	Variétés. Société de médecine militaire française	1906	383	 (Suite et fin.). / Des types de bacilles dysentériques observés spécialement dans diverses épidémies	article
574	16964	90156x1906x86	AMN-1906-401	Trois abcès tropicaux du foie observés à l'hôpital maritime de Brest, par le Dr Pfihl	1906	390		article
575	16968	90156x1906x86	AMN-1906-408	Une maladie professionnelle : l'hygroma crépitant (Aï douloureux) des canotiers, par le Dr Cazamian	1906	394	. / Nourriture des infirmiers. / Service militaire des étudiants admissibles à l'école de Bordeaux	article
576	16973	90156x1906x86	AMN-1906-426	Hygiène et tuberculose à l'arsenal de Lorient, par le Dr Lacarrière,	1906	401	 / Observation I	article
577	16982	90156x1906x86	AMN-1906-450	Notes intimes sur Georges Cuvier rédigées en 1836 par le Dr Quoy pour son ami J. Desjardins, de Maurice, publiées et commentées par le Dr E.-T. Hamy	1906	408	 / Observ. I	article
578	16983	90156x1906x86	AMN-1906-455	Lettre du docteur Quoy à Julien Desjardins	1906	426	 (Suite.). / Bureaux	article
579	16988	90156x1907x87	AMN-1907-5	Notes complémentaire relatives au hamac. Utilisé comme moyen de transport des blessés, par le Dr Guézennec	1906	450		article
580	17006	90156x1907x87	AMN-1907-40	Omentopexie pour cirrhose atrophique paludéenne avec ascite : résultats éloignés, par le Dr A. Valence	1906	455		article
581	17007	90156x1907x87	AMN-1907-47	Action de l'oxygène sur l'activité fonctionnelle du coeur épuisé. Étude sur le crabe, par R. Moulinier	1907	5	 / I. Le hamac ordinaire	article
582	17008	90156x1907x87	AMN-1907-50	Hygiène du Marin à bord du Duguay-Trouin, école d'application des aspirants, 1905-1906, par le Dr P. Le Méhauté	1907	40	 Observation. / Réflexions	article
583	17011	90156x1907x87	AMN-1907-56	Hygiène et tuberculose à l'arsenal de Lorient, par le Dr Lacarrière, 	1907	47		article
584	17021	90156x1907x87	AMN-1907-81	Des traumatismes du rein, par M. Couteaud	1907	50		article
585	17042	90156x1907x87	AMN-1907-118	Traitement de l'entérite chronique par la Nèfle, par A. Mercier	1907	56	 (Suite et fin.)... Mesures prophylactiques. Crachoirs. / Désinfections. / Isolement	article
586	17053	90156x1907x87	AMN-1907-131	Hygiène du marin à bord du Duguay-Trouin, école d'application des aspirants, 1905-1906, par le Dr P. Le Méhauté, 	1907	81		article
587	17063	90156x1907x87	AMN-1907-153	Dysenterie bacillaire et abcès du foie, par le Dr Bertrand	1907	118	 / Analyse de la nèfle	article
588	17066	90156x1907x87	AMN-1907-161	Fractures de la jambe. Deux cas de fracture oblique des tiers moyen et inférieur. Un cas de fracture ouverte, comminutive, du tiers supérieur. Réflexions sur les traumatismes survenus à l'occasion et en dehors du service, et sur les règlements actuellement en vigueur, par le Dr Chevalier, 	1907	131	 (Suite.)... D. Eau douce chaude pour le lavage du linge. / Soins de la bouche	article
589	17069	90156x1907x87	AMN-1907-170	Dysenterie et lombrics, par le Dr Labadens, 	1907	153	 I. Dysenterie épidémique d'Europe (devenue synonyme de dysenterie bacillaire). / II. Dysenterie sporadique des pays tempérés. / III. Dysenterie épidémique des pays chauds en des régions où il n'y a	article
590	17093	90156x1907x87	AMN-1907-241	Géographie médicale. / Rapport sur l'état sanitaire de l'archipel des îles du Cap-Vert, par le Dr Fatome	1907	161	 et le Dr Séguin... / Observation I	article
591	17094	90156x1907x87	AMN-1907-262	Lavabo à pédales construit à bord par le second-maître infirmier Lecomte, présenté par le Dr Robert	1907	170	 et le Dr Lestage..	article
592	17096	90156x1907x87	AMN-1907-267	Sur les filtres à sable non submergé, par P. Miquel et H. Mouchet	1907	241		article
593	17104	90156x1907x87	AMN-1907-289	Fibro-myomes utérins. Dégénérescence calcaire. - Hystérectomie abdominale subtotale. - Guérison. - Examen des pièces. Par le Dr Chevalier	1907	262		article
594	17108	90156x1907x87	AMN-1907-296	Sinusite maxillaire fongueuse ; opération de Caldwelle-Luc, par le Dr Étourneau	1907	267	 / 1. Filtre à sable submergé	article
595	17110	90156x1907x87	AMN-1907-299	Épidémie de rubéole à bord du troude, par le Dr Bonnefoy	1907	289		article
596	17115	90156x1907x87	AMN-1907-306	Hygiène navale à bord de l'amiral-Tréhouart, par le Dr Liffran	1907	296	 / 1re opération : Trépanation alvéolaire. / 2e opération (Caldwell-Luc)	article
597	17123	90156x1907x87	AMN-1907-321	Note sur l'hygiène et l'état sanitaire de Gibraltar et d'algésiras, par le Dr Hernandez	1907	299	 / A. Rubéole normale. / 1° Incubation. / 2° Invasion	article
598	17126	90156x1907x87	AMN-1907-339	Hygiène navale à bord de l'amiral-Tréhouart, par le Dr Liffran, 	1907	306	 Hygiène de l'équipage. Alimentation à l'ordinaire. / Rations de chauffe. / Boissons chaudes	article
599	17136	90156x1907x87	AMN-1907-350	Lait et allaitement, par A. Auché	1907	321		article
600	17144	90156x1907x87	AMN-1907-371	Épidémie de paludisme sur la « rance », par le Dr Vincent	1907	339	 (Suite et fin.)... / Flotteur. / Pompe à eau potable. / Propreté corporelle	article
601	17146	90156x1907x87	AMN-1907-378	Sur les renseignements qui doivent accompagner les échantillons d'eau soumis à l'analyse, par le Dr F. Malméjac	1907	350	 / La mère doit nourrir si elle le peut	article
602	17147	90156x1907x87	AMN-1907-379	Traitement du favus, par le Dr Paul Née	1907	371		article
603	17148	90156x1907x87	AMN-1907-380	Traitement du favus, par le Dr Paul Née	1907	378	 / Traitement du favus, par le Dr Paul Née	article
604	17154	90156x1907x87	AMN-1907-391	Variétés. / Géographie médicale  [Van Rijnberk.] 	1907	379	. / Stérilisation de la peau	article
605	17155	90156x1907x87	AMN-1907-392	Variétés. Liautaud et Gaudichaud. Note pour servir à l'histoire des collections de la Danaïde (1839-1843), par E.-T. Hamy	1907	380	. Stérilisation de la peau. / Épilation	article
606	17156	90156x1907x87	AMN-1907-396	Variétés. Activité maritime de la croix-rouge	1907	391		article
607	17157	90156x1907x87	AMN-1907-397	Variétés. Concours pour le prix de sa majesté l'impératrice Marie Feodorowna. / Livres parus. / Livres parus	1907	392		article
608	17159	90156x1907x87	AMN-1907-401	Lait et allaitement, par A. Auché	1907	396		article
609	17168	90156x1907x87	AMN-1907-416	Hygiène navale à bord du “Montcalm”, par le Dr Charuel	1907	397		article
610	17173	90156x1907x87	AMN-1907-423	Coup de chaleur paroxystique, par le Dr Amouretti	1907	401	 (Suite.)..	article
611	17174	90156x1907x87	AMN-1907-425	État sanitaire de Dakar et du personnel de la marine pendant l'hivernage de 1906, par le Dr Bellet	1907	416	 1° Installation à bord d'un petit laboratoire de bactériologie, réduit au strict nécessaire, mais suffisant, pour permettre un contrôle rapide et parfois très précieux des données de la clinique. / 2° Réglementation et unification du vêtement pour tout le personnel séjournant en dehors des heures de service dans les hauts du navire. / Modification du tricot de coton	article
612	17178	90156x1907x87	AMN-1907-440	Chirurgie des accidents. Entorse. Par le Prof. Morestin	1907	423	 / État sanitaire de Dakar et du personnel de la marine pendant l'hivernage de 1906, par le Dr Bellet..	article
613	17179	90156x1907x87	AMN-1907-441	Abcès du foie. Ponction, embolie gazeuse, mort, par le lieutenant N. Low R. A. M. C.	1907	425	 / Apparition de la fièvre jaune. / Mesures prises	article
614	17180	90156x1907x87	AMN-1907-442	Abcès du foie. Ponction, embolie gazeuse, mort, par le lieutenant N. Low R. A. M. C.	1907	440	 Traitement général. / Abcès du foie. Ponction, embolie gazeuse, mort, par le lieutenant N. Low R. A. M. C. / Coeur. / Poumons	article
615	17181	90156x1907x87	AMN-1907-443	Intoxication par des gaz délétères dans une tourelle pendant le tir, par le Dr Gazeau	1907	441	/ Rate. / Intestins. / Urines. / Sang. / Foie	article
616	17183	90156x1907x87	AMN-1907-451	Les explosifs modernes. Phénomènes d'empoisonnement par les gaz d'explosion. Par le Dr Miranda, 	1907	442	Foie. / Coeur. / Poumons. / Foie	article
617	17188	90156x1907x87	AMN-1907-471	Troubles morbides et accidents graves produits par la combustion spontanée de charges de balistite sur le navire royal M. Polo. Prophylaxie et traitement, par le Dr P. Campo, 	1907	443		article
618	17191	90156x1907x87	AMN-1907-478	Modifications à l'instruction du 6 avril 1906 relative à l'examen de l'acuité visuelle et du sens chromatique à l'aide du disque chromo-optométrique de M. Le Dr Le Méhauté	1907	451	 Traduction, par le Dr Drago... / Oxyde de carbone	article
619	17193	90156x1907x87	AMN-1907-481	L'eau potable à bord du “Henri IV”, par M. Girard	1907	471	 Traduction par le Dr Drago..	article
620	17194	90156x1907x87	AMN-1907-489	Considérations hygiéniques sur la ville de Dakar et les établissements de la marine, par le Dr Bellet	1907	478	. / a. Mesure de l'acuité visuelle. / b. Examen du sens chromatique	article
621	17204	90156x1907x87	AMN-1907-504	La trypanosomiase humaine ou maladie du sommeil, par le Dr Lévi-Sirugue	1907	481		article
631	17219	90156x1907x88	AMN-1907-5	Pelade et Marine, par le Dr A. Valence	1907	489	 / Hygiène de la ville de Dakar et des établissements actuels de la marine	article
632	17220	90156x1907x88	AMN-1907-14	Travaux de laboratoire à bord des navires, par le Dr Alfred-William Balch, de la marine des États-Unis. Traduit par le Dr Defressine,	1907	504	. / I. Les trypanosomiases animales	article
633	17226	90156x1907x88	AMN-1907-26	Le péril vénérien conférence faite aux aspirants à bord du Duguay-Trouin, le 23 octobre 1906, par le Médecin principal Robert	1907	5		article
645	17238	90156x1907x88	AMN-1907-42	Considérations hygiéniques sur la ville de Dakar et les établissements de la marine, par le Dr Bellet, 	1907	14	 / Bactériologie	article
646	17242	90156x1907x88	AMN-1907-46	La paracenthèse abdominale doit se faire sur la ligne médiane, par le Dr Couteaud,	1907	26	. Le péril vénérien. / A. Chancre simple	article
647	17244	90156x1907x88	AMN-1907-51	Sarcome encéphaloïde du médiastin, par le Dr Étourneau,	1907	42	 (Suite.). Premier étage. / Nombre de lits par chambre. / Cubage d'air. / Art. 30 du règlement sur le casernement aux colonies	article
648	17249	90156x1907x88	AMN-1907-58	Circulaire ministérielle	1907	46		article
649	17250	90156x1907x88	AMN-1907-62	Variétés. / L'hygiène de la peau et de la chevelure, par le Dr Lucien Jacquet,	1907	51	 / Examen	article
650	17251	90156x1907x88	AMN-1907-75	Variétés. L'hygiène de la peau et de la chevelure, par le Dr Lucien Jacquet,	1907	58		Circulaire
651	17264	90156x1907x88	AMN-1907-93	Les flottilles de torpilleurs de Cochinchine en 1906, par le Dr Olivier,	1907	62		article
652	17272	90156x1907x88	AMN-1907-109	Les différents types artériels de la main (Indépendants des anomalies des artères de l'avant-bras) formes actuelles et sens de l'évolution. Par le Dr Cazamian,	1907	75	 / La sclérolyse ionique	article
653	17273	90156x1907x88	AMN-1907-120	Deux observations rares d'abcès du lobe gauche du foie, Par les docteurs Chevalier,  et Seguin	1907	93		article
654	17274	90156x1907x88	AMN-1907-123	Deux observations rares d'abcès du lobe gauche du foie, Par les docteurs Chevalier,  et Seguin	1907	109	 / Classe I. / Classe II	article
655	17277	90156x1907x88	AMN-1907-128	Abcès tropical du foie. Difficultés du diagnostic. Par le Dr Bodet	1907	120	I. Abcès du lobe gauche du foie. - Fistule hépato-péricardique malgré large intervention et drainage. / II. Plaie contuse de la région fronto-pariétale gauche. Abcès du lobe gauche du foie. 	article
656	17282	90156x1907x88	AMN-1907-142	Vingt hystérectomies abdominales. Résultats techniques. Par le Dr Étourneau	1907	123	 . II. Plaie contuse de la région fronto-pariétale gauche. Abcès du lobe gauche du foieet Seguin,... I. / Coeur. / Poumons. / Droit. / Gauche. / Cavité abdominale. / Foie	article
657	17283	90156x1907x88	AMN-1907-143	Un accident à bord de la Jeanne-d'Arc. Fracture de la voûte crânienne. Opération et traitement à bord. - Guérison. Par le Dr Normand	1907	128		article
658	17286	90156x1907x88	AMN-1907-149	Péritonite aiguë par rupture de vésicule biliaire. Intervention chirurgicale. - Mort. Par le Dr Donnart,	1907	142	 / Un accident à bord de la Jeanne-d'Arc. Fracture de la voûte crânienne. Opération et traitement à bord. - Guérison. Par le Dr Normand..	article
659	17289	90156x1907x88	AMN-1907-153	Variétés. / Loi portant organisation du corps de santé de la marine. / Status organiques	1907	143	 / Opération	article
660	17293	90156x1907x88	AMN-1907-161	La conférence de la croix-rouge en 1907 dans ses rapports avec la marine, par le Dr Hyades,	1907	149	 / Remarque	article
661	17306	90156x1907x88	AMN-1907-210	Kyste hydatique suppuré pleuro-pulmonaire, par le Dr Machenaud,	1907	153		Loi
662	17307	90156x1907x88	AMN-1907-211	Deux opérations de prostatectomie (Périnéale et transvésicale), par le Dr Étourneau,	1907	161		article
663	17310	90156x1907x88	AMN-1907-220	Sur une combinaison molybdo-uranique. Par M. André Lancien,	1907	210	 / Deux opérations de prostatectomie (Périnéale et transvésicale), par le Dr Étourneau,..	article
664	17311	90156x1907x88	AMN-1907-221	Applications d'un nouveau flacon compte-gouttes à la technique histologique, par A. Auché et L. Tribondeau	1907	211	 / Observation I	article
665	17312	90156x1907x88	AMN-1907-223	Applications d'un nouveau flacon compte-gouttes à la technique histologique, par A. Auché et L. Tribondeau	1907	220	 / Propriétés	article
666	17313	90156x1907x88	AMN-1907-224	Effets du fusil Japonais nouveau modèle. (Traduit de l'anglais.)	1907	221	. / Fonctionnement	article
667	17314	90156x1907x88	AMN-1907-227	Effets du fusil Japonais nouveau modèle. (Traduit de l'anglais.)	1907	223	. Fonctionnement. / Inconvénients théoriques	article
668	17315	90156x1907x88	AMN-1907-229	Variétés. Recommandations en vue de sauvegarder les droits à pension des veuves et des orphelins. / La salive des syphilitiques	1907	224		article
669	17316	90156x1907x88	AMN-1907-232	Variétés. Le détatouage. / Kératite parenchymateuse d'origine traumatique, par le Dr L. Leplat (Liège)	1907	227	. / Variétés. / Recommandations en vue de sauvegarder les droits à pension des veuves et des orphelins	article
670	17322	90156x1907x88	AMN-1907-241	La conférence de la croix-rouge en 1907 dans ses rapports avec la marine, par le Dr Hyades, 	1907	229		article
671	17330	90156x1907x88	AMN-1907-279	Plaies pulmonaires avec hémothorax, par le docteur G. Bonain	1907	232		article
672	17334	90156x1907x88	AMN-1907-284	Fièvre jaune expérimentale. Traduit de l'anglais par le Dr Bonnefoy	1907	241	 (Suite et fin.)	article
673	17351	90156x1907x88	AMN-1907-317	Étude biologique et expérimentale d'un diplocoque pathogène des angines, par le Dr P. Bellile,	1907	279		article
674	17363	90156x1907x88	AMN-1907-341	Une observation de rhumatisme chronique post-ourlien, par le Dr Barbe,	1907	284	 / Fièvre jaune expérimentale dans le service d'inoculation du Département de la santé de la Havane, en vue d'arriver à produire l'immunisation, par le Dr Guiteras	article
675	17365	90156x1907x88	AMN-1907-353	Proposition de modification au gobelet actuel du charnier, par le Dr Castaing,	1907	317		article
676	17366	90156x1907x88	AMN-1907-355	Au sujet de l'urticaire d'origine filarienne (Filaire de médine). Par le Dr A. Bartet,	1907	341		article
